,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
Date,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated
2022-05-31T00:00:00.000Z,1346,697,350,40,19,19,4,1,0,2,1,0,603,148,30,38,15,10,4,1,0,2,1,0,742,548,279,2,4,9,0,0,0,0,0,0
2022-06-01T00:00:00.000Z,1040,1066,290,43,22,16,10,4,0,1,0,2,658,198,26,41,18,8,10,4,0,1,0,2,382,868,232,2,4,8,0,0,0,0,0,0
2022-06-02T00:00:00.000Z,745,1107,311,43,21,15,8,3,1,0,1,1,514,205,28,41,17,7,8,3,1,0,1,1,231,900,247,2,4,8,0,0,0,0,0,0
2022-06-03T00:00:00.000Z,806,1264,288,40,16,15,3,0,0,0,1,0,591,274,46,38,12,7,3,0,0,0,1,0,215,990,221,2,4,8,0,0,0,0,0,0
2022-06-04T00:00:00.000Z,563,797,187,41,14,14,3,0,0,0,0,1,372,131,14,39,10,6,3,0,0,0,0,1,191,666,145,2,4,8,0,0,0,0,0,0
2022-06-05T00:00:00.000Z,692,1075,240,47,20,17,8,6,3,0,0,0,410,145,13,44,16,8,7,6,2,0,0,0,282,929,203,3,4,9,1,0,1,0,0,0
2022-06-06T00:00:00.000Z,1113,2031,528,49,21,17,6,4,1,2,0,1,753,319,40,46,17,8,6,4,1,2,0,1,360,1710,449,3,4,9,0,0,0,0,0,0
2022-06-07T00:00:00.000Z,1540,2570,582,50,27,16,6,10,1,2,1,0,1051,436,44,46,21,8,5,7,1,2,1,0,487,2134,495,4,6,8,1,3,0,0,0,0
2022-06-08T00:00:00.000Z,1677,2543,690,46,26,15,3,3,2,0,0,2,1111,446,67,42,21,8,3,3,2,0,0,2,565,2096,565,4,5,7,0,0,0,0,0,0
2022-06-09T00:00:00.000Z,2069,2951,764,45,24,13,6,3,0,0,1,2,1494,576,71,42,19,8,6,2,0,0,1,2,575,2374,641,3,5,5,0,1,0,0,0,0
2022-06-10T00:00:00.000Z,1613,2407,580,43,18,13,6,2,0,0,0,0,1195,547,56,40,16,8,6,2,0,0,0,0,418,1860,484,3,2,5,0,0,0,0,0,0
2022-06-11T00:00:00.000Z,1014,1781,485,51,22,16,14,6,3,2,0,0,609,243,26,47,20,11,13,6,3,2,0,0,405,1538,427,4,2,5,1,0,0,0,0,0
2022-06-12T00:00:00.000Z,1712,3225,837,53,25,18,11,4,2,2,1,0,1051,494,51,49,23,13,11,4,2,2,1,0,660,2730,754,4,2,5,0,0,0,0,0,0
2022-06-13T00:00:00.000Z,2325,4040,1031,54,20,20,10,1,2,1,1,0,1604,761,88,51,18,14,10,1,1,1,1,0,718,3277,896,3,2,6,0,0,1,0,0,0
2022-06-14T00:00:00.000Z,2267,4123,1226,54,26,22,9,8,3,0,0,0,1459,725,91,51,23,16,9,7,3,0,0,0,807,3396,1078,3,3,6,0,1,0,0,0,0
2022-06-15T00:00:00.000Z,2360,3259,1050,61,31,23,14,7,3,0,0,0,1374,664,72,59,27,17,14,6,3,0,0,0,984,2594,933,2,4,6,0,1,0,0,0,0
2022-06-16T00:00:00.000Z,2342,3947,1161,62,37,24,13,8,6,3,1,0,1559,743,83,60,33,18,13,7,5,3,1,0,781,3203,1036,2,4,6,0,1,1,0,0,0
2022-06-17T00:00:00.000Z,2297,3704,1012,63,36,29,13,5,7,3,1,0,1534,693,95,61,33,23,13,5,7,3,1,0,763,3011,877,2,3,6,0,0,0,0,0,0
2022-06-18T00:00:00.000Z,1505,2597,790,64,42,31,14,9,2,2,0,0,877,376,38,62,40,24,14,9,1,2,0,0,628,2221,729,2,2,7,0,0,1,0,0,0
2022-06-19T00:00:00.000Z,2729,5479,1807,69,51,39,13,9,12,2,1,0,1723,843,116,66,49,34,12,9,12,2,1,0,1004,4636,1635,3,2,5,1,0,0,0,0,0
2022-06-20T00:00:00.000Z,3040,5748,1798,82,57,36,24,12,4,1,1,0,2033,1109,129,80,54,32,24,11,4,1,1,0,1007,4636,1607,2,3,4,0,1,0,0,0,0
2022-06-21T00:00:00.000Z,3019,5774,1877,75,62,38,13,16,7,1,2,1,2057,1073,138,74,56,35,13,13,7,1,2,1,960,4699,1663,1,6,3,0,3,0,0,0,0
2022-06-22T00:00:00.000Z,2622,5217,1658,85,73,45,25,16,10,1,0,2,1772,1011,179,82,65,41,23,13,9,1,0,1,849,4206,1411,3,8,4,2,3,1,0,0,1
2022-06-23T00:00:00.000Z,2808,5334,1505,83,82,40,16,20,7,6,1,2,1956,991,130,80,72,36,15,16,7,6,1,2,849,4340,1300,3,10,4,1,4,0,0,0,0
2022-06-24T00:00:00.000Z,2891,5096,1456,84,86,41,18,16,9,1,2,1,2090,1003,138,81,78,37,18,16,9,1,2,1,801,4093,1249,3,8,4,0,0,0,0,0,0
2022-06-25T00:00:00.000Z,1555,3578,1049,86,82,41,23,9,7,7,2,2,954,455,47,84,73,36,23,7,6,7,2,2,599,3121,962,2,9,5,0,2,1,0,0,0
2022-06-26T00:00:00.000Z,2751,6576,1933,109,100,47,38,27,11,3,3,0,1924,1039,122,108,86,38,38,20,7,3,3,0,827,5535,1733,1,14,9,0,7,4,0,0,0
2022-06-27T00:00:00.000Z,3345,7295,2000,120,97,48,27,23,9,3,2,2,2456,1370,168,119,82,39,27,20,7,3,2,2,888,5924,1738,1,15,9,0,3,2,0,0,0
2022-06-28T00:00:00.000Z,3187,6701,1992,127,101,53,27,24,14,1,1,2,2305,1323,161,126,85,44,27,20,13,1,1,1,880,5376,1756,1,16,8,0,4,0,0,0,1
2022-06-29T00:00:00.000Z,2951,6144,1877,141,114,51,31,24,8,2,1,1,2183,1198,179,140,98,39,31,22,5,2,1,1,765,4944,1627,1,16,11,0,2,3,0,0,0
2022-06-30T00:00:00.000Z,2703,5428,1847,138,117,46,22,18,10,1,0,1,1964,1145,153,137,105,36,21,17,8,1,0,1,737,4279,1611,1,12,9,1,1,2,0,0,0
2022-07-01T00:00:00.000Z,2681,4924,1597,139,115,49,21,21,11,1,1,0,2015,1070,148,138,101,39,21,18,9,1,1,0,665,3852,1370,1,14,9,0,3,2,0,0,0
2022-07-02T00:00:00.000Z,1278,2602,846,149,116,51,30,20,14,1,0,0,877,412,52,148,98,38,30,14,10,1,0,0,401,2189,752,1,18,13,0,6,4,0,0,0
