Date,5-11 1st perc,5-11 2nd perc,5-11 3rd perc,5-11 4th perc,5-11 not vacc perc,5-11 valid vacc perc,5-11 expired vacc perc,12-15 1st perc,12-15 2nd perc,12-15 3rd perc,12-15 4th perc,12-15 not vacc perc,12-15 valid vacc perc,12-15 expired vacc perc,16-19 1st perc,16-19 2nd perc,16-19 3rd perc,16-19 4th perc,16-19 not vacc perc,16-19 valid vacc perc,16-19 expired vacc perc,20-29 1st perc,20-29 2nd perc,20-29 3rd perc,20-29 4th perc,20-29 not vacc perc,20-29 valid vacc perc,20-29 expired vacc perc,30-39 1st perc,30-39 2nd perc,30-39 3rd perc,30-39 4th perc,30-39 not vacc perc,30-39 valid vacc perc,30-39 expired vacc perc,40-49 1st perc,40-49 2nd perc,40-49 3rd perc,40-49 4th perc,40-49 not vacc perc,40-49 valid vacc perc,40-49 expired vacc perc,50-59 1st perc,50-59 2nd perc,50-59 3rd perc,50-59 4th perc,50-59 not vacc perc,50-59 valid vacc perc,50-59 expired vacc perc,60-69 1st perc,60-69 2nd perc,60-69 3rd perc,60-69 4th perc,60-69 not vacc perc,60-69 valid vacc perc,60-69 expired vacc perc,70-79 1st perc,70-79 2nd perc,70-79 3rd perc,70-79 4th perc,70-79 not vacc perc,70-79 valid vacc perc,70-79 expired vacc perc,80-89 1st perc,80-89 2nd perc,80-89 3rd perc,80-89 4th perc,80-89 not vacc perc,80-89 valid vacc perc,80-89 expired vacc perc,90+ 1st perc,90+ 2nd perc,90+ 3rd perc,90+ 4th perc,90+ not vacc perc,90+ valid vacc perc,90+ expired vacc perc
2022-02-11T13:41:53.937Z,24.9,17.2,0,0,76.38,23.62,0,65.4,54.2,14,0,39.36,54.82,5.82,89.2,78,45.3,0.1,19.87,69.7,10.43,85.6,76.7,54.1,0.4,14.16,73.56,12.28,89,81.8,59.2,1.2,11.4,76.73,11.87,90.5,84.4,66.5,2,9.57,81.1,9.33,91,86.2,72.7,4,7.83,84.27,7.9,92.7,89.7,80.1,29,7.21,87.47,5.32,90.8,89.3,85.8,47.3,4.96,90.76,4.28,90.8,89,83.3,49.5,5.38,88.32,6.3,84.4,81.6,75.7,47.4,5.79,82.01,12.2
2022-02-12T16:08:53.003Z,24.9,17.2,0,0,76.36,23.64,0,65.4,54.2,14,0,39.37,54.72,5.91,89.2,78,45.3,0.1,19.89,69.68,10.43,85.6,76.7,54.1,0.4,14.15,73.59,12.26,89,81.8,59.2,1.2,11.4,76.75,11.85,90.5,84.4,66.5,2,9.57,81.12,9.31,91,86.2,72.7,4,7.82,84.29,7.89,92.7,89.7,80.1,29,7.21,87.48,5.31,90.8,89.3,85.8,47.3,4.94,90.78,4.28,90.8,89,83.3,49.5,5.36,88.35,6.3,84.4,81.6,75.7,47.5,5.75,82.05,12.2
2022-02-12T19:49:22.370Z,24.9,17.2,0,0,76.36,23.64,0,65.4,54.2,14,0,39.37,54.72,5.9,89.2,78,45.4,0.1,19.89,69.68,10.43,85.6,76.7,54.1,0.4,14.15,73.59,12.26,89,81.8,59.2,1.2,11.4,76.75,11.84,90.5,84.4,66.5,2,9.57,81.12,9.31,91,86.2,72.7,4,7.82,84.3,7.89,92.7,89.7,80.1,29,7.21,87.48,5.31,90.8,89.3,85.8,47.3,4.94,90.78,4.28,90.8,89,83.3,49.5,5.36,88.35,6.3,84.4,81.7,75.7,47.5,5.75,82.05,12.21
2022-02-13T06:04:34.097Z,24.9,17.2,0,0,76.26,23.74,0,65.4,54.2,14,0,39.38,54.69,5.94,89.2,78,45.4,0.1,19.89,69.67,10.43,85.6,76.7,54.1,0.4,14.14,73.61,12.25,89,81.8,59.2,1.2,11.4,76.77,11.83,90.5,84.4,66.5,2,9.57,81.13,9.3,91,86.2,72.7,4,7.81,84.31,7.88,92.7,89.7,80.1,29,7.21,87.49,5.3,90.8,89.3,85.8,47.3,4.92,90.8,4.28,90.8,89,83.3,49.5,5.34,88.36,6.3,84.4,81.7,75.7,47.5,5.7,82.09,12.21
2022-02-13T18:23:59.283Z,24.9,17.2,0,0,76.23,23.77,0,65.4,54.2,14,0,39.37,54.74,5.89,89.3,78,45.4,0.1,19.89,69.71,10.4,85.6,76.7,54.1,0.4,14.14,73.65,12.21,89,81.8,59.2,1.2,11.4,76.82,11.78,90.5,84.4,66.5,2.1,9.56,81.17,9.26,91.1,86.2,72.7,4.1,7.81,84.33,7.86,92.7,89.7,80.1,29.1,7.21,87.51,5.29,90.9,89.3,85.8,47.4,4.92,90.81,4.27,90.8,89,83.3,49.6,5.34,88.37,6.29,84.4,81.7,75.7,47.5,5.7,82.1,12.2
2022-02-13T20:25:37.017Z,24.9,17.3,0,0,76.22,23.77,0,65.4,54.3,14,0,39.37,54.76,5.87,89.3,78,45.4,0.1,19.89,69.72,10.38,85.6,76.7,54.1,0.5,14.14,73.66,12.2,89,81.8,59.2,1.3,11.4,76.84,11.77,90.5,84.4,66.5,2.1,9.56,81.19,9.25,91.1,86.2,72.7,4.2,7.8,84.34,7.86,92.7,89.7,80.1,29.1,7.2,87.51,5.28,90.9,89.3,85.8,47.5,4.92,90.82,4.26,90.8,89,83.3,49.7,5.34,88.38,6.28,84.4,81.7,75.7,47.6,5.7,82.11,12.19
2022-02-14T11:07:09.173Z,24.9,17.3,0,0,76.15,23.84,0,65.4,54.3,14,0,39.38,54.8,5.82,89.3,78,45.4,0.1,19.9,69.76,10.35,85.6,76.7,54.1,0.5,14.12,73.71,12.17,89,81.8,59.2,1.3,11.39,76.89,11.72,90.5,84.4,66.5,2.1,9.55,81.23,9.22,91.1,86.2,72.7,4.2,7.8,84.36,7.84,92.7,89.7,80.1,29.1,7.2,87.52,5.27,90.9,89.3,85.8,47.5,4.89,90.85,4.26,90.8,89,83.3,49.7,5.33,88.4,6.27,84.4,81.7,75.7,47.7,5.62,82.19,12.19
2022-02-14T15:00:39.093Z,24.9,17.3,0,0,76.09,23.91,0,65.4,54.3,14.1,0,39.36,54.94,5.7,89.3,78,45.4,0.1,19.89,69.86,10.25,85.6,76.8,54.1,0.5,14.12,73.81,12.07,89,81.8,59.2,1.3,11.39,77.02,11.58,90.5,84.4,66.5,2.1,9.55,81.32,9.12,91.1,86.2,72.7,4.2,7.8,84.41,7.79,92.7,89.7,80.1,29.1,7.2,87.55,5.25,90.9,89.3,85.8,47.5,4.89,90.86,4.24,90.8,89,83.3,49.7,5.33,88.41,6.26,84.4,81.7,75.7,47.7,5.62,82.19,12.19
2022-02-14T19:15:09.057Z,24.9,17.3,0,0,76.06,23.94,0,65.4,54.3,14.1,0,39.36,54.95,5.69,89.3,78,45.4,0.1,19.89,69.88,10.23,85.6,76.8,54.1,0.5,14.12,73.83,12.05,89,81.8,59.2,1.3,11.39,77.04,11.57,90.5,84.4,66.5,2.1,9.55,81.33,9.12,91.1,86.2,72.7,4.3,7.8,84.42,7.78,92.7,89.7,80.1,29.2,7.2,87.56,5.24,90.9,89.3,85.8,47.6,4.89,90.87,4.24,90.8,89,83.3,49.8,5.32,88.42,6.25,84.4,81.7,75.8,47.8,5.61,82.2,12.18
2022-02-15T07:06:58.120Z,24.9,17.3,0,0,75.97,24.03,0,65.4,54.3,14.1,0,39.35,54.99,5.66,89.3,78,45.4,0.1,19.89,69.93,10.18,85.6,76.8,54.2,0.5,14.11,73.89,12,89,81.8,59.2,1.3,11.39,77.11,11.5,90.5,84.4,66.5,2.1,9.55,81.38,9.07,91.1,86.2,72.7,4.3,7.79,84.45,7.76,92.7,89.7,80.1,29.2,7.2,87.58,5.23,90.9,89.3,85.8,47.6,4.88,90.9,4.22,90.8,89,83.3,49.8,5.3,88.46,6.24,84.4,81.7,75.8,47.8,5.55,82.29,12.16
2022-02-15T15:43:00.117Z,24.9,17.3,0,0,75.96,24.03,0,65.4,54.3,14.1,0,39.35,55.01,5.64,89.3,78,45.4,0.1,19.89,69.94,10.17,85.6,76.8,54.2,0.5,14.11,73.91,11.98,89,81.8,59.2,1.3,11.39,77.12,11.49,90.5,84.4,66.5,2.2,9.55,81.39,9.06,91.1,86.2,72.7,4.4,7.79,84.46,7.75,92.7,89.7,80.1,29.2,7.19,87.59,5.22,90.9,89.3,85.8,47.6,4.88,90.91,4.22,90.8,89,83.3,49.9,5.3,88.47,6.23,84.4,81.7,75.8,47.9,5.55,82.29,12.15
2022-02-15T19:46:11.887Z,24.9,17.3,0,0,75.96,24.04,0,65.4,54.3,14.1,0,39.35,55.02,5.63,89.3,78,45.4,0.1,19.89,69.95,10.16,85.6,76.8,54.2,0.5,14.1,73.92,11.98,89,81.8,59.2,1.3,11.39,77.13,11.48,90.5,84.4,66.5,2.2,9.54,81.4,9.06,91.1,86.2,72.7,4.4,7.79,84.47,7.75,92.7,89.7,80.1,29.3,7.19,87.59,5.22,90.9,89.3,85.8,47.7,4.87,90.91,4.21,90.8,89,83.3,49.9,5.29,88.48,6.23,84.4,81.7,75.8,47.9,5.55,82.3,12.15
2022-02-16T06:39:38.130Z,24.9,17.3,0,0,75.93,24.07,0,65.4,54.3,14.1,0,39.36,54.96,5.68,89.3,78,45.4,0.1,19.88,69.96,10.16,85.6,76.8,54.2,0.5,14.1,73.93,11.97,89,81.8,59.2,1.3,11.39,77.15,11.47,90.5,84.4,66.5,2.2,9.54,81.41,9.05,91.1,86.2,72.7,4.4,7.78,84.48,7.74,92.7,89.7,80.1,29.3,7.19,87.6,5.21,90.9,89.3,85.8,47.7,4.85,90.94,4.21,90.8,89,83.3,49.9,5.28,88.5,6.22,84.4,81.7,75.8,47.9,5.51,82.34,12.16
2022-02-16T16:00:06.627Z,24.9,17.3,0,0,75.92,24.08,0,65.5,54.3,14.1,0,39.36,54.97,5.67,89.3,78,45.4,0.1,19.88,69.97,10.15,85.6,76.8,54.2,0.5,14.1,73.94,11.96,89,81.8,59.2,1.3,11.38,77.16,11.46,90.5,84.4,66.5,2.2,9.54,81.42,9.04,91.1,86.2,72.7,4.4,7.77,84.49,7.74,92.7,89.7,80.1,29.3,7.19,87.6,5.21,90.9,89.3,85.8,47.7,4.85,90.94,4.21,90.8,89,83.3,50,5.28,88.5,6.22,84.4,81.7,75.8,48,5.51,82.34,12.16
2022-02-17T05:43:25.287Z,24.9,17.3,0,0,75.88,24.12,0,65.5,54.3,14.1,0,39.37,54.92,5.72,89.3,78,45.4,0.1,19.88,69.96,10.16,85.6,76.8,54.2,0.5,14.1,73.95,11.96,89,81.8,59.2,1.3,11.38,77.17,11.45,90.5,84.4,66.5,2.2,9.54,81.43,9.03,91.1,86.2,72.7,4.5,7.76,84.5,7.73,92.7,89.7,80.1,29.3,7.18,87.61,5.21,90.9,89.3,85.8,47.7,4.83,90.96,4.21,90.8,89,83.3,50,5.27,88.51,6.22,84.4,81.7,75.8,48,5.44,82.4,12.16
2022-02-17T14:57:15.487Z,24.9,17.4,0,0,75.87,24.13,0,65.5,54.3,14.1,0,39.37,54.93,5.7,89.3,78,45.4,0.1,19.88,69.98,10.15,85.6,76.8,54.2,0.5,14.09,73.96,11.95,89,81.8,59.3,1.3,11.37,77.19,11.44,90.5,84.4,66.5,2.3,9.53,81.44,9.02,91.1,86.2,72.7,4.5,7.76,84.51,7.73,92.7,89.7,80.1,29.4,7.18,87.62,5.2,90.9,89.3,85.8,47.8,4.83,90.97,4.21,90.8,89,83.3,50.1,5.27,88.52,6.21,84.4,81.7,75.8,48.2,5.44,82.4,12.16
2022-02-17T19:27:33.013Z,24.9,17.4,0,0,75.87,24.13,0,65.5,54.3,14.1,0,39.37,54.94,5.69,89.3,78,45.4,0.1,19.88,69.98,10.14,85.6,76.8,54.2,0.5,14.09,73.97,11.94,89,81.8,59.3,1.4,11.37,77.2,11.43,90.5,84.4,66.5,2.3,9.53,81.45,9.02,91.1,86.2,72.7,4.6,7.76,84.52,7.72,92.7,89.7,80.1,29.4,7.18,87.62,5.2,90.9,89.3,85.8,47.8,4.83,90.97,4.2,90.8,89,83.3,50.2,5.27,88.52,6.21,84.4,81.7,75.8,48.2,5.44,82.41,12.15
2022-02-18T06:14:45.840Z,24.9,17.4,0,0,75.85,24.15,0,65.5,54.3,14.1,0,39.37,54.92,5.71,89.3,78,45.4,0.1,19.9,69.96,10.14,85.6,76.8,54.2,0.5,14.08,73.99,11.93,89,81.8,59.3,1.4,11.37,77.22,11.41,90.5,84.4,66.5,2.3,9.53,81.47,9.01,91.1,86.2,72.7,4.6,7.75,84.54,7.71,92.7,89.7,80.1,29.4,7.17,87.63,5.2,90.9,89.3,85.8,47.8,4.81,90.99,4.2,90.8,89,83.3,50.2,5.24,88.55,6.21,84.4,81.7,75.8,48.2,5.4,82.45,12.15
2022-02-18T12:27:48.453Z,24.9,17.4,0,0,75.85,24.15,0,65.5,54.3,14.1,0,39.37,54.94,5.69,89.3,78,45.4,0.1,19.9,69.96,10.14,85.6,76.8,54.2,0.5,14.08,73.99,11.92,89,81.8,59.3,1.4,11.37,77.23,11.4,90.5,84.4,66.5,2.3,9.52,81.48,9,91.1,86.2,72.7,4.6,7.75,84.54,7.71,92.7,89.7,80.1,29.4,7.17,87.63,5.19,90.9,89.3,85.8,47.9,4.81,90.99,4.2,90.8,89,83.3,50.2,5.24,88.55,6.21,84.4,81.7,75.8,48.2,5.4,82.45,12.15
2022-02-19T16:24:56.170Z,24.9,17.4,0,0,75.85,24.15,0,65.5,54.3,14.1,0,39.39,54.85,5.76,89.3,78,45.4,0.1,19.9,69.94,10.15,85.6,76.8,54.2,0.5,14.08,74,11.92,89,81.8,59.3,1.4,11.36,77.25,11.39,90.5,84.4,66.5,2.3,9.52,81.5,8.99,91.1,86.2,72.8,4.6,7.74,84.55,7.7,92.7,89.7,80.1,29.4,7.17,87.64,5.19,90.9,89.4,85.8,47.9,4.79,91.02,4.2,90.8,89,83.3,50.2,5.23,88.56,6.21,84.4,81.7,75.8,48.2,5.35,82.5,12.15
2022-02-19T19:48:00.100Z,24.9,17.4,0,0,75.84,24.16,0,65.5,54.3,14.1,0,39.39,54.87,5.74,89.3,78,45.4,0.1,19.9,69.95,10.15,85.6,76.8,54.2,0.5,14.08,74.01,11.91,89,81.8,59.3,1.4,11.36,77.26,11.38,90.5,84.4,66.6,2.3,9.52,81.5,8.98,91.1,86.2,72.8,4.6,7.74,84.56,7.7,92.7,89.7,80.1,29.4,7.17,87.64,5.19,90.9,89.4,85.8,47.9,4.79,91.02,4.19,90.8,89,83.3,50.2,5.23,88.56,6.21,84.4,81.7,75.8,48.2,5.35,82.5,12.15
2022-02-20T06:10:04.717Z,24.9,17.4,0,0,75.81,24.19,0,65.5,54.3,14.1,0,39.42,54.81,5.78,89.3,78,45.4,0.1,19.91,69.94,10.15,85.6,76.8,54.2,0.5,14.07,74.02,11.91,89,81.8,59.3,1.4,11.35,77.27,11.37,90.5,84.4,66.6,2.3,9.52,81.51,8.97,91.1,86.2,72.8,4.6,7.74,84.57,7.69,92.7,89.7,80.1,29.4,7.16,87.65,5.19,90.9,89.4,85.8,47.9,4.77,91.04,4.19,90.8,89,83.3,50.2,5.2,88.59,6.21,84.4,81.7,75.8,48.2,5.32,82.54,12.15
2022-02-20T14:32:33.247Z,24.9,17.4,0,0,75.8,24.2,0,65.5,54.3,14.1,0,39.41,54.83,5.76,89.3,78,45.4,0.1,19.91,69.96,10.13,85.6,76.8,54.2,0.5,14.07,74.04,11.89,89,81.8,59.3,1.4,11.35,77.3,11.34,90.5,84.4,66.6,2.3,9.52,81.53,8.95,91.1,86.2,72.8,4.7,7.74,84.58,7.68,92.7,89.7,80.1,29.4,7.16,87.65,5.18,90.9,89.4,85.8,47.9,4.77,91.04,4.19,90.8,89,83.3,50.2,5.2,88.6,6.21,84.4,81.7,75.8,48.2,5.31,82.54,12.14
2022-02-20T19:49:14.103Z,24.9,17.4,0,0,75.8,24.2,0,65.5,54.3,14.1,0,39.41,54.84,5.75,89.3,78,45.5,0.1,19.91,69.97,10.13,85.6,76.8,54.2,0.5,14.07,74.04,11.89,89,81.8,59.3,1.4,11.35,77.31,11.34,90.5,84.4,66.6,2.3,9.51,81.54,8.95,91.1,86.2,72.8,4.7,7.74,84.58,7.68,92.7,89.7,80.1,29.5,7.16,87.66,5.18,90.9,89.4,85.8,47.9,4.77,91.05,4.19,90.8,89,83.3,50.3,5.2,88.6,6.2,84.4,81.7,75.8,48.3,5.31,82.55,12.14
2022-02-21T13:41:31.077Z,24.9,17.4,0,0,75.78,24.22,0,65.5,54.3,14.1,0,39.42,54.86,5.71,89.3,78,45.5,0.1,19.92,69.98,10.1,85.6,76.8,54.2,0.5,14.05,74.08,11.87,89,81.8,59.3,1.4,11.35,77.35,11.3,90.5,84.4,66.6,2.3,9.51,81.57,8.93,91.1,86.2,72.8,4.7,7.73,84.6,7.67,92.7,89.7,80.1,29.5,7.17,87.66,5.17,90.9,89.4,85.8,47.9,4.74,91.08,4.18,90.8,89,83.3,50.3,5.19,88.62,6.19,84.4,81.7,75.8,48.3,5.27,82.6,12.14
2022-02-21T15:40:49.657Z,25,17.4,0,0,75.78,24.22,0,65.5,54.3,14.1,0,39.42,54.86,5.71,89.3,78,45.5,0.1,19.92,69.98,10.1,85.6,76.8,54.2,0.5,14.05,74.08,11.86,89,81.8,59.3,1.4,11.35,77.35,11.3,90.5,84.5,66.6,2.4,9.51,81.57,8.92,91.1,86.2,72.8,4.8,7.73,84.6,7.66,92.7,89.7,80.1,29.9,7.16,87.67,5.17,90.9,89.4,85.8,48.5,4.74,91.08,4.18,90.8,89,83.3,50.6,5.19,88.62,6.19,84.4,81.7,75.8,48.5,5.26,82.6,12.14
